ndvi_real,ndbi_real,mndwi_real,elevation_m_real,slope_degrees_real,settlement_id,flood_zone_overlap_real,building_density_per_ha_real,road_density_m_per_ha_real
0.44461750984191895,-0.06493616849184036,-0.4247056245803833,1424.0501708984375,12.036389350891113,S188,0.0,6.892309403249465,54.04064393551203
0.16411623358726501,0.09077524393796921,-0.3573262095451355,1453.3775634765625,6.336619853973389,S147,0.0,15.714887104607127,238.0157815986115
0.2997951805591583,0.07341970503330231,-0.49607712030410767,1505.4718017578125,10.90192699432373,S053,0.0,14.746881464716767,118.05351745569895
0.1796652376651764,0.11619023978710175,-0.44208449125289917,1504.9979248046875,4.20598030090332,S145,0.0,17.94632657925628,197.73925846873118
0.46512624621391296,-0.053591445088386536,-0.5059992074966431,1557.08154296875,16.499032974243164,S013,0.0,0.0,0.3060480623274246
0.4057829976081848,-0.00014709933020640165,-0.49965184926986694,1470.709228515625,8.203553199768066,S151,0.0,0.5853554351783671,50.075718728818956
0.2977598011493683,0.019619924947619438,-0.38611260056495667,1439.165283203125,7.8520917892456055,S133,0.0,6.82647179399416,145.0800265308981
0.19491063058376312,0.09787968546152115,-0.426778107881546,1479.148193359375,9.462139129638672,S139,0.0,42.756543576992655,142.79160287620476
0.46129536628723145,-0.059752851724624634,-0.45088645815849304,1410.2833251953125,4.144938945770264,S160,0.0,5.971807975061052,34.704377549194895
0.4068385064601898,0.0062422845512628555,-0.4979056417942047,1396.746337890625,9.44161605834961,S074,0.0,10.076949370259046,49.14894766653492
0.36868271231651306,0.017122630029916763,-0.43754059076309204,1460.34326171875,4.617440700531006,S157,0.0,3.9773032116818725,182.02617680339716
0.40611758828163147,-0.0281246155500412,-0.42764851450920105,1484.2142333984375,7.683027267456055,S098,0.0012311480455524776,6.015899419615941,166.45872823035197
0.2746800482273102,0.06541042029857635,-0.4762892425060272,1624.513671875,9.442803382873535,S146,0.0014863258026159335,4.247374741681362,109.60457422821769
0.2223678082227707,0.09737125784158707,-0.44899556040763855,1470.80615234375,6.5229172706604,S131,0.0,12.33047751221572,169.1406930315373
0.31914275884628296,0.080180324614048,-0.48096543550491333,1402.0379638671875,8.230077743530273,S099,0.0,0.0,36.35577898478392
0.1778954714536667,0.09582690894603729,-0.40104448795318604,1437.4337158203125,10.1990327835083,S183,0.0,18.97540350517963,125.641519216473
0.5575461387634277,-0.1585141122341156,-0.4702312648296356,1708.0118408203125,20.78569984436035,S112,0.0,0.9422466501266183,6.34061150590864
0.5236838459968567,-0.1257859468460083,-0.4912140369415283,1826.44677734375,18.74201202392578,S079,0.0,0.6383366210850475,35.54064879382999
0.17445723712444305,0.10716240108013153,-0.38894081115722656,1453.4410400390625,6.69992733001709,S150,0.0,8.707842105344973,151.8488378659781
0.2985641658306122,0.04375740885734558,-0.4233104884624481,1458.658447265625,9.028594017028809,S154,0.0,10.833827526232794,139.27333702488897
0.43438416719436646,-0.057330407202243805,-0.42557862401008606,1543.0140380859375,5.282899379730225,S032,0.002585463947141626,3.2545866677044057,163.387230350524
0.5208887457847595,-0.0626642033457756,-0.5591375231742859,1732.2977294921875,16.383291244506836,S123,0.0,2.5335788931319536,83.51198184465267
0.21885138750076294,0.11460854113101959,-0.5014348030090332,1556.742919921875,8.45862865447998,S089,0.0,3.1033212863414117,207.68339368619735
0.19952666759490967,0.09159824997186661,-0.4387134313583374,1570.8629150390625,9.491900444030762,S165,0.0,0.0,136.9170270710201
0.3134756088256836,0.04516853019595146,-0.4751422107219696,1698.3165283203125,14.239704132080078,S122,0.0,6.0411682733156695,109.14347542968494
